headline,date,doc_type,author,section,url,news_desk,material_type,word_count,keywords
Japanese Enclave Thrives in Hartsdale,1991-03-31,article,['Amy Hearth'],,https://www.nytimes.com/1991/03/31/nyregion/japanese-enclave-thrives-in-hartsdale.html,Westchester Weekly Desk,News,1647.0,"[('glocations', 'Hartsdale (NY)'), ('subject', 'FOREIGN POPULATION AND FOREIGN DESCENT GROUPS'), ('subject', 'Japanese-Americans'), ('subject', 'Asian-Americans')]"
Asian-Americans Demand TV Anchor Not Be Let Go,1991-03-30,article,['Marvine Howe'],,https://www.nytimes.com/1991/03/30/arts/asian-americans-demand-tv-anchor-not-be-let-go.html,Cultural Desk,News,298.0,"[('organizations', 'WABC-TV'), ('persons', 'TONG, KAITY'), ('subject', 'Suspensions, Dismissals and Resignations'), ('subject', 'Television'), ('subject', 'Asian-Americans'), ('creative_works', 'EYEWITNESS NEWS (TV PROGRAM)')]"
Seeking More Minority Council Members,1991-03-24,article,['Frank Lynn'],,https://www.nytimes.com/1991/03/24/nyregion/seeking-more-minority-council-members.html,Metropolitan Desk,News,1127.0,"[('glocations', 'New York City'), ('organizations', 'Republican Party'), ('subject', 'City Councils'), ('subject', 'SPANISH-SPEAKING GROUPS (US)'), ('subject', 'BLACKS (IN US)'), ('subject', 'REAPPORTIONMENT'), ('subject', 'Elections'), ('subject', 'Asian-Americans'), ('subject', 'Homosexuality')]"
Census Shows Profound Change In Racial Makeup of the Nation,1991-03-11,article,['Felicity Barringer'],,https://www.nytimes.com/1991/03/11/us/census-shows-profound-change-in-racial-makeup-of-the-nation.html,National Desk,News,1367.0,"[('subject', 'Eskimos'), ('subject', 'Indians, American'), ('subject', 'ALEUTS'), ('subject', 'Population'), ('subject', 'SPANISH-SPEAKING GROUPS (US)'), ('subject', 'BLACKS (IN US)'), ('subject', 'MINORITIES (ETHNIC, RACIAL, RELIGIOUS)'), ('subject', 'Asian-Americans'), ('subject', 'Census')]"
"Nurture and Nature, for Asian-Americans",1991-03-10,article,['Vivien Raynor'],,https://www.nytimes.com/1991/03/10/nyregion/art-nurture-and-nature-for-asian-americans.html,Westchester Weekly Desk,Review,1455.0,"[('organizations', 'Blue Hill Cultural Center'), ('organizations', 'Rockland Center for the Arts'), ('subject', 'Reviews'), ('subject', 'ART SHOWS'), ('subject', 'Asian-Americans'), ('subject', 'Art')]"
California Hispanic Population Up 70%,1991-02-26,article,['Richard Stevenson'],,https://www.nytimes.com/1991/02/26/us/california-hispanic-population-up-70.html,National Desk,News,618.0,"[('glocations', 'San Francisco (Calif)'), ('glocations', 'Los Angeles (Calif)'), ('glocations', 'San Jose (Calif)'), ('glocations', 'San Diego (Calif)'), ('glocations', 'California'), ('organizations', 'Census Bureau'), ('subject', 'Social Conditions and Trends'), ('subject', 'Population'), ('subject', 'SPANISH-SPEAKING GROUPS (US)'), ('subject', 'MINORITIES (ETHNIC, RACIAL, RELIGIOUS)'), ('subject', 'Asian-Americans'), ('subject', 'Census')]"
"Asians Spread Across a Land, and Help Change It",1991-02-24,article,['Fox Butterfield'],,https://www.nytimes.com/1991/02/24/us/asians-spread-across-a-land-and-help-change-it.html,National Desk,News,1602.0,"[('glocations', 'United States'), ('persons', 'Johnson, Lyndon Baines'), ('subject', 'Population'), ('subject', 'Immigration and Emigration'), ('subject', 'Law and Legislation'), ('subject', 'Asian-Americans'), ('subject', 'Census')]"
Racial Mix In Connecticut Rose in 80's,1991-02-15,article,[],,https://www.nytimes.com/1991/02/15/nyregion/racial-mix-in-connecticut-rose-in-80-s.html,Metropolitan Desk,News,581.0,"[('glocations', 'Connecticut'), ('organizations', 'Census Bureau'), ('subject', 'Population'), ('subject', 'BLACKS (IN US)'), ('subject', 'MINORITIES (ETHNIC, RACIAL, RELIGIOUS)'), ('subject', 'Asian-Americans'), ('subject', 'Census')]"
Grocery Boycott Trial Ends in an Acquittal,1991-01-31,article,[],,https://www.nytimes.com/1991/01/31/nyregion/grocery-boycott-trial-ends-in-an-acquittal.html,Metropolitan Desk,Summary,91.0,"[('glocations', 'Brooklyn (NYC)'), ('glocations', 'New York City'), ('persons', 'PONG OK JANG'), ('persons', 'FELISSAINT, GISELAINE'), ('subject', 'Assaults'), ('subject', 'BLACKS (IN US)'), ('subject', 'RACIAL RELATIONS'), ('subject', 'Boycotts'), ('subject', 'Asian-Americans'), ('subject', 'Korean-Americans'), ('subject', 'Decisions and Verdicts'), ('subject', 'Food')]"
On Differences in Class and Culture,1991-01-27,article,['Ina Aronow'],,https://www.nytimes.com/1991/01/27/nyregion/on-differences-in-class-and-culture.html,Westchester Weekly Desk,News,1165.0,"[('glocations', 'Westchester County (NY)'), ('persons', 'Aronow, Ina'), ('subject', 'MINORITIES (ETHNIC, RACIAL, RELIGIOUS)'), ('subject', 'Social Conditions and Trends'), ('subject', 'Asian-Americans'), ('subject', 'SPANISH-SPEAKING GROUPS (US)'), ('subject', 'BLACKS (NON-US)')]"
Asians Lead Virginia's Population Increase,1991-01-23,article,[],,https://www.nytimes.com/1991/01/23/us/asians-lead-virginia-s-population-increase.html,National Desk,News,182.0,"[('glocations', 'Virginia'), ('organizations', 'Census Bureau'), ('subject', 'Population'), ('subject', 'CAMBODIAN-AMERICANS'), ('subject', 'Vietnamese-Americans'), ('subject', 'Asian-Americans')]"
"THE MEDIA BUSINESS: ADVERTISING;
Asian-Americans' Tastes Are Surveyed by Marketer",1991-01-14,article,['Michael Lev'],,https://www.nytimes.com/1991/01/14/business/the-media-business-advertising-asianamericans-tastes-are-surveyed.html,Financial Desk,News,566.0,"[('organizations', ""ST JOHN'S UNIVERSITY (NYC)""), ('persons', 'SLADKUS, PAUL'), ('subject', 'Consumer Behavior'), ('subject', 'MARKET RESEARCH'), ('subject', 'MARKET SEGMENT'), ('subject', 'Asian-Americans'), ('creative_works', 'ADVERTISING (TIMES COLUMN)')]"
Asian Gangs in New York -- A Special Report; Immigrant Waves From Asia Bring an Underworld Ashore,1991-01-06,article,['John Kifner'],,https://www.nytimes.com/1991/01/06/nyregion/asian-gangs-new-york-special-report-immigrant-waves-asia-bring-underworld-ashore.html,Metropolitan Desk,Special Report,2643.0,"[('glocations', 'New York City'), ('glocations', 'Chinatown (NYC)'), ('subject', 'YOUTH GANGS'), ('subject', 'Prostitution'), ('subject', 'ILLEGAL ALIENS'), ('subject', 'Surveys and Series'), ('subject', 'Chinese-Americans'), ('subject', 'EXTORTION'), ('subject', 'Robberies and Thefts'), ('subject', 'Organized Crime'), ('subject', 'Gambling'), ('subject', 'Vietnamese-Americans'), ('subject', 'Asian-Americans'), ('subject', 'Crime and Criminals'), ('subject', 'Drug Abuse and Traffic')]"
"'Hong Kong Boy': A College Student, and a Ghost Shadow",1991-01-06,article,['Donatella Lorch'],,https://www.nytimes.com/1991/01/06/nyregion/hong-kong-boy-a-college-student-and-a-ghost-shadow.html,Metropolitan Desk,News,900.0,"[('glocations', 'Chinatown (NYC)'), ('subject', 'YOUTH GANGS'), ('subject', 'Chinese-Americans'), ('subject', 'Asian-Americans'), ('subject', 'Crime and Criminals')]"
Another Broadside From Hazel Dukes,1990-12-29,article,[],,https://www.nytimes.com/1990/12/29/opinion/another-broadside-from-hazel-dukes.html,Editorial Desk,Editorial,239.0,"[('glocations', 'New York City'), ('persons', 'Koch, Edward I'), ('persons', 'Dukes, Hazel N'), ('subject', 'SPANISH-SPEAKING GROUPS (US)'), ('subject', 'Editorials'), ('subject', 'Wages and Salaries'), ('subject', 'BLACKS (IN US)'), ('subject', 'Discrimination'), ('subject', 'Women'), ('subject', 'Asian-Americans'), ('subject', 'Government Employees')]"
Perspective: Downtown Flushing; Growing Asian Presence Inspires a Hotel,1990-12-23,article,['Alan Oser'],,https://www.nytimes.com/1990/12/23/realestate/perspective-downtown-flushing-growing-asian-presence-inspires-a-hotel.html,Real Estate Desk,News,1287.0,"[('glocations', 'Queens (NYC)'), ('glocations', 'New York City'), ('glocations', 'Flushing (NYC)'), ('organizations', 'SHERATON CORP'), ('subject', 'HOTELS AND MOTELS'), ('subject', 'Asian-Americans')]"
"Go to Harvard, Give Your Kid a Break",1990-12-08,article,"['Jerome Karabel', 'David Karen']",,https://www.nytimes.com/1990/12/08/opinion/go-to-harvard-give-your-kid-a-break.html,Editorial Desk,Op-Ed,667.0,"[('organizations', 'Harvard University'), ('persons', 'Karabel, Jerome'), ('persons', 'KAREN, DAVID'), ('subject', 'Colleges and Universities'), ('subject', 'Affirmative Action'), ('subject', 'ADMISSIONS STANDARDS'), ('subject', 'Discrimination'), ('subject', 'Asian-Americans')]"
"Ideas & Trends; For Immigrants, Tough Customers",1990-11-25,article,['William Schmidt'],,https://www.nytimes.com/1990/11/25/weekinreview/ideas-trends-for-immigrants-tough-customers.html,Week In Review Desk,News,921.0,"[('glocations', 'United States'), ('subject', 'ARAB-AMERICANS'), ('subject', 'MINORITIES (ETHNIC, RACIAL, RELIGIOUS)'), ('subject', 'Urban Areas'), ('subject', 'Asian-Americans'), ('subject', 'RETAIL STORES AND TRADE')]"
Tough Times Cut Opportunities for Minority Journalists,1990-11-19,article,['Alex Jones'],,https://www.nytimes.com/1990/11/19/business/the-media-business-tough-times-cut-opportunities-for-minority-journalists.html,Financial Desk,News,514.0,"[('subject', 'Indians, American'), ('subject', 'Newspapers'), ('subject', 'LABOR'), ('subject', 'ADVERTISING'), ('subject', 'SPANISH-SPEAKING GROUPS (US)'), ('subject', 'Hiring and Promotion'), ('subject', 'BLACKS (IN US)'), ('subject', 'MINORITIES (ETHNIC, RACIAL, RELIGIOUS)'), ('subject', 'Asian-Americans'), ('subject', 'News and News Media')]"
Black Journalists Won't Assist News,1990-11-07,article,['David Pitt'],,https://www.nytimes.com/1990/11/07/nyregion/black-journalists-won-t-assist-news.html,Metropolitan Desk,News,610.0,"[('glocations', 'New York City'), ('organizations', 'NATIONAL ASSN OF HISPANIC JOURNALISTS'), ('organizations', 'ASIAN-AMERICAN JOURNALISTS ASSN'), ('organizations', 'New York Daily News'), ('organizations', 'National Assn of Black Journalists'), ('subject', 'Newspapers'), ('subject', 'SPANISH-SPEAKING GROUPS (US)'), ('subject', 'BLACKS (IN US)'), ('subject', 'Hiring and Promotion'), ('subject', 'Strikes'), ('subject', 'Asian-Americans'), ('subject', 'News and News Media')]"
Still Strangers: My New Neighbors Have Exotic Customs,1990-10-28,article,['Marcia Byalick'],,https://www.nytimes.com/1990/10/28/nyregion/long-island-opinion-still-strangers-my-new-neighbors-have-exotic-customs.html,Long Island Weekly Desk,News,835.0,"[('glocations', 'Long Island (NY)'), ('subject', 'Social Conditions and Trends'), ('subject', 'Asian-Americans')]"
"About New York;   In the Bronx, An Amerasian Finds His Roots",1990-10-10,article,['Douglas Martin'],,https://www.nytimes.com/1990/10/10/nyregion/about-new-york-in-the-bronx-an-amerasian-finds-his-roots.html,Metropolitan Desk,News,887.0,"[('glocations', 'New York City'), ('persons', 'HAI NGUYEN'), ('subject', 'FOREIGN POPULATION AND FOREIGN DESCENT GROUPS'), ('subject', 'BLACKS (IN US)'), ('subject', 'Asian-Americans'), ('creative_works', 'ABOUT NEW YORK (TIMES COLUMN)')]"
HARVARD CLEARED IN INQUIRY ON BIAS,1990-10-07,article,['Karen de Witt'],,https://www.nytimes.com/1990/10/07/us/harvard-cleared-in-inquiry-on-bias.html,National Desk,News,601.0,"[('organizations', 'Harvard University'), ('organizations', 'EDUCATION DEPARTMENT'), ('subject', 'Discrimination'), ('subject', 'Asian-Americans')]"
"Seeking Cash and Silent Victims, New York Thieves Prey on Asians",1990-10-07,article,['Calvin Sims'],,https://www.nytimes.com/1990/10/07/nyregion/seeking-cash-and-silent-victims-new-york-thieves-prey-on-asians.html,Metropolitan Desk,News,1419.0,"[('glocations', 'New York City'), ('organizations', 'Chinese Consolidated Benevolent Assn'), ('persons', 'YEE, PAUL'), ('subject', 'Robberies and Thefts'), ('subject', 'Subways'), ('subject', 'Transit Systems'), ('subject', 'DISCLOSURE OF INFORMATION'), ('subject', 'Asian-Americans')]"
  U.S. Expands Inquiry of College Bias,1990-10-03,article,['Karen de Witt'],,https://www.nytimes.com/1990/10/03/us/education-us-expands-inquiry-of-college-bias.html,National Desk,News,795.0,"[('organizations', 'EDUCATION DEPARTMENT'), ('organizations', 'University of California'), ('subject', 'Equal Educational Opportunities'), ('subject', 'Colleges and Universities'), ('subject', 'Discrimination'), ('subject', 'Asian-Americans'), ('creative_works', 'EDUCATION PAGE (NYT)')]"
"  For Berkeley, Diversity Means Many Splinters",1990-10-03,article,[],,https://www.nytimes.com/1990/10/03/us/education-for-berkeley-diversity-means-many-splinters.html,National Desk,News,873.0,"[('organizations', 'University of California'), ('subject', 'BLACKS (IN US)'), ('subject', 'Race'), ('subject', 'MINORITIES (ETHNIC, RACIAL, RELIGIOUS)'), ('subject', 'Asian-Americans'), ('creative_works', 'EDUCATION PAGE (NYT)')]"
U.C.L.A. Program Is Found Biased Against Asians,1990-10-02,article,[],,https://www.nytimes.com/1990/10/02/us/ucla-program-is-found-biased-against-asians.html,National Desk,News,317.0,"[('organizations', 'EDUCATION DEPARTMENT'), ('organizations', 'University of California'), ('subject', 'Mathematics'), ('subject', 'Discrimination'), ('subject', 'Asian-Americans')]"
Man Dead in Chinatown In Asian-Gang Gunfight,1990-10-02,article,['John McQuiston'],,https://www.nytimes.com/1990/10/02/nyregion/man-dead-in-chinatown-in-asian-gang-gunfight.html,Metropolitan Desk,News,462.0,"[('glocations', 'New York City'), ('glocations', 'Chinatown (NYC)'), ('subject', 'Murders and Attempted Murders'), ('subject', 'Asian-Americans')]"
"Dispute Settled, 'Miss Saigon' Is Broadway Bound",1990-09-19,article,['Mervyn Rothstein'],,https://www.nytimes.com/1990/09/19/theater/dispute-settled-miss-saigon-is-broadway-bound.html,Cultural Desk,News,683.0,"[('organizations', ""ACTORS' EQUITY""), ('persons', 'Mackintosh, Cameron'), ('subject', 'MINORITIES (ETHNIC, RACIAL, RELIGIOUS)'), ('subject', 'Discrimination'), ('subject', 'Asian-Americans'), ('subject', 'Theater'), ('creative_works', 'Miss Saigon (Play)')]"
Probing School Success Of Asian-Americans,1990-09-11,article,['Daniel Goleman'],,https://www.nytimes.com/1990/09/11/science/probing-school-success-of-asian-americans.html,Science Desk,News,1490.0,"[('subject', 'Education and Schools'), ('subject', 'Colleges and Universities'), ('subject', 'Discrimination'), ('subject', 'Research'), ('subject', 'Asian-Americans')]"
Critic's Notebook;   Striding Past Dragon Lady and No. 1 Son,1990-09-03,article,['Mel Gussow'],,https://www.nytimes.com/1990/09/03/movies/critic-s-notebook-striding-past-dragon-lady-and-no-1-son.html,Cultural Desk,News,1072.0,"[('persons', 'Pryce, Jonathan'), ('subject', 'MOTION PICTURES'), ('subject', 'Television'), ('subject', 'Actors and Actresses'), ('subject', 'Asian-Americans'), ('subject', 'Theater'), ('creative_works', 'Miss Saigon (Play)')]"
"THEATER: Why the Furor Over 'Miss Saigon' Won't Fade;

'The Ideal World We All Long For' Is Not the World We Live In",1990-08-26,article,['Ellen Holly'],,https://www.nytimes.com/1990/08/26/arts/theater-why-the-furor-over-miss-saigon-wont-fade-the-ideal-world-we-all.html,Arts and Leisure Desk,News,1493.0,"[('organizations', ""ACTORS' EQUITY""), ('persons', 'Holly, Ellen'), ('subject', 'Theater'), ('subject', 'Discrimination'), ('subject', 'Asian-Americans'), ('creative_works', 'Miss Saigon (Play)')]"
"THEATER: Why the Furor Over 'Miss Saigon' Won't Fade;

For Asians Denied Asian Roles, 'Artistic Freedom' Is No Comfort",1990-08-26,article,['Shirley Sun'],,https://www.nytimes.com/1990/08/26/arts/theater-why-the-furor-over-miss-saigon-wont-fade-for-asians-denied.html,Arts and Leisure Desk,News,1096.0,"[('organizations', ""ACTORS' EQUITY""), ('persons', 'SUN, SHIRLEY'), ('subject', 'Theater'), ('subject', 'Discrimination'), ('subject', 'MINORITIES (ETHNIC, RACIAL, RELIGIOUS)'), ('subject', 'Asian-Americans'), ('creative_works', 'Miss Saigon (Play)')]"
Randolph Journal;   Asian Refugee Sends Voters a Signal,1990-08-21,article,[],,https://www.nytimes.com/1990/08/21/us/randolph-journal-asian-refugee-sends-voters-a-signal.html,National Desk,News,720.0,"[('glocations', 'Massachusetts'), ('persons', 'LAM, DANIEL'), ('subject', 'Politics and Government'), ('subject', 'MINORITIES (ETHNIC, RACIAL, RELIGIOUS)'), ('subject', 'Elections'), ('subject', 'Asian-Americans')]"
"  Now, a Real Vixen. That's Plausible Casting",1990-08-19,article,['Donal Henahan'],,https://www.nytimes.com/1990/08/19/theater/music-view-now-a-real-vixen-that-s-plausible-casting.html,Arts and Leisure Desk,News,1072.0,"[('organizations', ""ACTORS' EQUITY""), ('persons', 'Pryce, Jonathan'), ('subject', 'MINORITIES (ETHNIC, RACIAL, RELIGIOUS)'), ('subject', 'Discrimination'), ('subject', 'Opera'), ('subject', 'Asian-Americans'), ('subject', 'Theater'), ('creative_works', 'Miss Saigon (Play)')]"
Equity Was Right the First Time,1990-08-18,article,['Paul Winfield'],,https://www.nytimes.com/1990/08/18/opinion/equity-was-right-the-first-time.html,Editorial Desk,Op-Ed,746.0,"[('organizations', 'ACTORS EQUITY ASSN'), ('persons', 'Pryce, Jonathan'), ('subject', 'Discrimination'), ('subject', 'Asian-Americans'), ('subject', 'Theater'), ('creative_works', 'Miss Saigon (Play)')]"
British Star Talks of Racial Harmony And Disillusionment With Equity,1990-08-11,article,['Alex Witchel'],,https://www.nytimes.com/1990/08/11/theater/british-star-talks-of-racial-harmony-and-disillusionment-with-equity.html,Cultural Desk,News,1368.0,"[('organizations', 'ACTORS EQUITY ASSN'), ('persons', 'Pryce, Jonathan'), ('subject', 'MINORITIES (ETHNIC, RACIAL, RELIGIOUS)'), ('subject', 'Discrimination'), ('subject', 'Asian-Americans'), ('subject', 'Theater'), ('creative_works', 'Miss Saigon (Play)')]"
"Lost Courage, Lost Play",1990-08-09,article,[],,https://www.nytimes.com/1990/08/09/opinion/lost-courage-lost-play.html,Editorial Desk,Editorial,401.0,"[('glocations', 'New York City'), ('organizations', 'ACTORS EQUITY ASSN'), ('persons', 'Pryce, Jonathan'), ('subject', 'Editorials'), ('subject', 'Asian-Americans'), ('subject', 'Theater'), ('creative_works', 'Miss Saigon (Play)')]"
Chinatown's Old Gangs Give Way to Violence and Fear,1990-07-31,article,['Constance Hays'],,https://www.nytimes.com/1990/07/31/nyregion/chinatown-s-old-gangs-give-way-to-violence-and-fear.html,Metropolitan Desk,News,981.0,"[('glocations', 'Chinatown (NYC)'), ('glocations', 'Linden (NJ)'), ('organizations', 'BORN TO KILL'), ('persons', 'VU, VINH'), ('subject', 'Murders and Attempted Murders'), ('subject', 'Vietnamese-Americans'), ('subject', 'Chinese-Americans'), ('subject', 'Asian-Americans'), ('subject', 'Crime and Criminals')]"
"Mourners Returned Fire, Police Say",1990-07-30,article,['Donatella Lorch'],,https://www.nytimes.com/1990/07/30/nyregion/mourners-returned-fire-police-say.html,Metropolitan Desk,News,1314.0,"[('glocations', 'New York City'), ('glocations', 'Chinatown (NYC)'), ('glocations', 'ROSEDALE MEMORIAL PARK CEMETERY (LINDEN, NJ)'), ('glocations', 'Linden (NJ)'), ('organizations', 'BORN TO KILL'), ('persons', 'VU, VINH'), ('subject', 'Murders and Attempted Murders'), ('subject', 'Organized Crime'), ('subject', 'SHOOTINGS'), ('subject', 'Vietnamese-Americans'), ('subject', 'Asian-Americans')]"
"New York City Still Growing, Studies Assert",1990-07-25,article,['Thomas Morgan'],,https://www.nytimes.com/1990/07/25/nyregion/new-york-city-still-growing-studies-assert.html,Metropolitan Desk,News,1508.0,"[('glocations', 'New York City'), ('organizations', 'New York University'), ('persons', 'TOBIER, EMMANUEL'), ('subject', 'Age, Chronological'), ('subject', 'Population'), ('subject', 'SPANISH-SPEAKING GROUPS (US)'), ('subject', 'BLACKS (IN US)'), ('subject', 'Immigration and Emigration'), ('subject', 'Asian-Americans')]"
How Minorities Are Sold Short,1990-06-18,article,['Mark Green'],,https://www.nytimes.com/1990/06/18/opinion/how-minorities-are-sold-short.html,Editorial Desk,Op-Ed,730.0,"[('glocations', 'New York City'), ('subject', 'Social Conditions and Trends'), ('subject', 'Insurance'), ('subject', 'BLACKS (IN US)'), ('subject', 'RACIAL RELATIONS'), ('subject', 'Discrimination'), ('subject', 'Asian-Americans'), ('subject', 'RETAIL STORES AND TRADE'), ('subject', 'Banks and Banking')]"
The Harmful Myth of Asian Superiority,1990-06-16,article,['Ronald Takaki'],,https://www.nytimes.com/1990/06/16/opinion/the-harmful-myth-of-asian-superiority.html,Editorial Desk,Op-Ed,690.0,"[('glocations', 'United States'), ('persons', 'Takaki, Ronald'), ('subject', 'Social Conditions and Trends'), ('subject', 'MINORITIES (ETHNIC, RACIAL, RELIGIOUS)'), ('subject', 'BLACKS (IN US)'), ('subject', 'Asian-Americans'), ('subject', 'RACIAL RELATIONS')]"
"Strolling, Cuomo Talks About Slavery to Asians",1990-06-02,article,['Sam Verhovek'],,https://www.nytimes.com/1990/06/02/nyregion/strolling-cuomo-talks-about-slavery-to-asians.html,Metropolitan Desk,News,662.0,"[('glocations', 'New York State'), ('glocations', 'Queens (NYC)'), ('glocations', 'New York City'), ('glocations', 'Flushing (NYC)'), ('persons', 'Cuomo, Mario M'), ('subject', 'Social Conditions and Trends'), ('subject', 'ELECTION ISSUES'), ('subject', 'Governors (US)'), ('subject', 'BLACKS (IN US)'), ('subject', 'RACIAL RELATIONS'), ('subject', 'Elections'), ('subject', 'Asian-Americans'), ('subject', 'Korean-Americans')]"
"In Central Brooklyn, a Branch of 3d World",1990-05-18,article,['John Kifner'],,https://www.nytimes.com/1990/05/18/nyregion/in-central-brooklyn-a-branch-of-3d-world.html,Metropolitan Desk,News,1510.0,"[('glocations', 'Brooklyn (NYC)'), ('glocations', 'New York City'), ('glocations', 'Flatbush (NYC)'), ('subject', 'SPANISH-SPEAKING GROUPS (US)'), ('subject', 'BLACKS (IN US)'), ('subject', 'MINORITIES (ETHNIC, RACIAL, RELIGIOUS)'), ('subject', 'Immigration and Emigration'), ('subject', 'MANNERS AND CUSTOMS'), ('subject', 'Women'), ('subject', 'GROCERY STORES AND TRADE'), ('subject', 'Boycotts'), ('subject', 'Third World and Developing Countries'), ('subject', 'Food'), ('subject', 'Social Conditions and Trends'), ('subject', 'JEWS'), ('subject', 'FOREIGN POPULATION AND FOREIGN DESCENT GROUPS'), ('subject', 'GEOGRAPHIC PROFILES'), ('subject', 'Asian-Americans'), ('subject', 'Korean-Americans'), ('subject', 'Haitian-Americans')]"
Chronicle,1990-05-14,article,['Robert Tomasson'],,https://www.nytimes.com/1990/05/14/style/chronicle-376190.html,Style Desk,News,228.0,"[('organizations', 'University of Washington'), ('persons', 'Loh, Wallace'), ('subject', 'Appointments and Executive Changes'), ('subject', 'Law Schools'), ('subject', 'Asian-Americans'), ('creative_works', 'CHRONICLE (TIMES COLUMN)')]"
Breslin Suspension Called a Victory for Minority Journalists,1990-05-10,article,['Alex Jones'],,https://www.nytimes.com/1990/05/10/nyregion/breslin-suspension-called-a-victory-for-minority-journalists.html,Metropolitan Desk,News,1079.0,"[('organizations', 'Newsday'), ('organizations', 'NEW YORK NEWSDAY'), ('persons', 'Breslin, Jimmy'), ('subject', 'Suspensions, Dismissals and Resignations'), ('subject', 'RACIAL RELATIONS'), ('subject', 'MINORITIES (ETHNIC, RACIAL, RELIGIOUS)'), ('subject', 'Women'), ('subject', 'Asian-Americans'), ('subject', 'News and News Media')]"
Dinkins Names 3 More Community Directors,1990-05-02,article,[],,https://www.nytimes.com/1990/05/02/nyregion/dinkins-names-3-more-community-directors.html,Metropolitan Desk,News,199.0,"[('glocations', 'New York City'), ('persons', 'LEE, VIRGO'), ('persons', 'Dinkins, David N'), ('persons', 'GREENE, ROBERT S'), ('persons', 'HILL, MARJORIE'), ('subject', 'Mayors'), ('subject', 'Appointments and Executive Changes'), ('subject', 'Politics and Government'), ('subject', 'Asian-Americans'), ('subject', 'Veterans'), ('subject', 'Homosexuality')]"
"VOICES OF THE NEW GENERATION;

Eggs, Twinkies and Ethnic Stereotypes",1990-04-20,article,['Jeanne Park'],,https://www.nytimes.com/1990/04/20/opinion/voices-of-the-new-generation-eggs-twinkies-and-ethnic-stereotypes.html,Editorial Desk,Op-Ed,609.0,"[('persons', 'PARK, JEANNE'), ('subject', 'Education and Schools'), ('subject', 'RACIAL RELATIONS'), ('subject', 'Asian-Americans'), ('subject', 'Social Conditions and Trends'), ('subject', 'Biographical Information')]"
About Men;   In Search of Bruce Lee's Grave,1990-04-15,article,[],,https://www.nytimes.com/1990/04/15/magazine/about-men-in-search-of-bruce-lee-s-grave.html,Magazine Desk,News,1222.0,"[('subject', 'Asian-Americans')]"
Development Brings Discord to Flushing,1990-04-12,article,['Joseph Fried'],,https://www.nytimes.com/1990/04/12/nyregion/development-brings-discord-to-flushing.html,Metropolitan Desk,News,1474.0,"[('glocations', 'Queens (NYC)'), ('glocations', 'New York City'), ('glocations', 'Flushing (NYC)'), ('subject', 'Housing'), ('subject', 'Area Planning and Renewal'), ('subject', 'Economic Conditions and Trends'), ('subject', 'Asian-Americans'), ('subject', 'OFFICE BUILDINGS'), ('subject', 'RETAIL STORES AND TRADE')]"
A SPECIAL REPORT: Numbers Please!;   A House Divided,1990-04-08,article,['Anthony Depalma'],,https://www.nytimes.com/1990/04/08/education/a-special-report-numbers-please-a-house-divided.html,Education Life,News,1429.0,"[('glocations', 'United States'), ('subject', 'Population'), ('subject', 'SPANISH-SPEAKING GROUPS (US)'), ('subject', 'Education and Schools'), ('subject', 'BLACKS (IN US)'), ('subject', 'ENROLLMENT'), ('subject', 'Asian-Americans')]"
U.S. to Look at Admissions at Berkeley Law School,1990-04-07,article,['Susan Chira'],,https://www.nytimes.com/1990/04/07/us/us-to-look-at-admissions-at-berkeley-law-school.html,National Desk,News,522.0,"[('organizations', 'EDUCATION DEPARTMENT'), ('organizations', 'University of California'), ('subject', 'Equal Educational Opportunities'), ('subject', 'ADMISSIONS STANDARDS'), ('subject', 'Asian-Americans')]"
Bitter Battle Imperils School Superintendent,1990-03-29,article,['Joseph Berger'],,https://www.nytimes.com/1990/03/29/nyregion/bitter-battle-imperils-school-superintendent.html,Metropolitan Desk,News,1557.0,"[('glocations', 'New York City'), ('glocations', 'Bronx (NYC)'), ('persons', 'GOLDBERG, FRED W'), ('subject', 'SPANISH-SPEAKING GROUPS (US)'), ('subject', 'Education and Schools'), ('subject', 'Discrimination'), ('subject', 'MINORITIES (ETHNIC, RACIAL, RELIGIOUS)'), ('subject', 'Asian-Americans'), ('subject', 'SCHOOL ADMINISTRATION AND COMMUNITY ROLE')]"
Dinkins Picks His Ambassadors to 3 Ethnic Groups,1990-03-24,article,['Leonard Buder'],,https://www.nytimes.com/1990/03/24/nyregion/dinkins-picks-his-ambassadors-to-3-ethnic-groups.html,Metropolitan Desk,News,435.0,"[('glocations', 'New York City'), ('glocations', 'Caribbean Area'), ('persons', 'NIEVES, WILLIAM'), ('persons', 'Dinkins, David N'), ('persons', 'PUCCI, DEBRA'), ('persons', 'LEWIS, EDWARD J'), ('subject', 'Appointments and Executive Changes'), ('subject', 'SPANISH-SPEAKING GROUPS (US)'), ('subject', 'BLACKS (IN US)'), ('subject', 'Politics and Government'), ('subject', 'MINORITIES (ETHNIC, RACIAL, RELIGIOUS)'), ('subject', 'Asian-Americans')]"
